35594	AG	D	
35598	AY	DJ	
35611	O	F	
35616	S	DJ	
35624	AG,AL	C	
35649	AG	C	
35679	S	C	
35686	AG,AL	C	
35700	AY	D	
35712	O	F	
35722	O	F	
35731	O	F	
35924	O	F	
35930	AM	C	
35987	AG	J	
36007	S	C	
36008	S	J	
36009	S	C	
36018	S	J	F
36022	AY	D	
36023	O	F	
36024	O	F	
36035	O	F	
36036	S	J	
36039	S	J	F
36040	O	F	
36050	S	C	
36074	O	F	
36111	S	D	
36115	O	F	
36118	O	F	
36196	S	*	
36198	S	*	
36199	S	*	
36203	S	D	
36215	O	F	
36249	S	C	
36255	O	F	
36276	A	J	
36321	S	D	
36346	S	J	F
36418	S	J	
36426	AL	C	
36466	O	F	
36476	AL	J	
36481	S	J	
36482	AY	DJ	
36487	AG	C	
36497	O	F	
36530	S	J	D
36544	O	F	
36570	O	F	
36600	O	F	
36617	O	F	
36627	O	F	
36635	O	F	
36639	O	F	
36646	A	J	
36653	AL	C	
36655	O	F	
36664	S	J	F
36667	O	F	
36671	O	F	
36681	O	F	
36685	S	DJ	
36686	O	F	
36692	AR	DJ	
36774	O	F	
36776	O	F	
36785	AL	J	
36790	AY	F	
36793	AY	F	
36794	AY	F	
36795	AY	F	
36796	AY	F	
36802	AY	D	
36804	AY	D	
36805	AY	D	
36814	AY	D	
36816	AY	F	
36817	AY	D	
36820	S	D	
36834	AY	DJ	
36836	AY	D	
36837	AY	DJ	
36838	AY	DJ	
36842	AY	DJ	
36843	AY	DJ	
36845	AY	D	
36848	AY	D	
36852	AY	D	
36855	S	D	
36856	S	DJ	
36857	AY	F	
36858	AY	D	
36861	AY	D	
36864	AY	D	
36865	AY	DJ	
36867	AY	D	
36869	AY	D	
36870	AY	DJ	
36877	S	DC	
36879	AY	D	
36880	AY	DJ	
36884	AY	DJ	
36885	AY	DJ	
36886	AY	D	
36887	AY	DJ	
36889	AY	D	
36890	AY	DJ	
36891	AY	DJ	
36893	AY	DJ	
36894	AY	D	
36895	AY	D	
36896	AY	DJ	
36898	AY	DJ	
36899	AY	DJ	
36910	AY	D	
36913	S	DJ	
36914	AY	D	
36917	AY	D	
36920	AY	DK	
36924	AY	DJ	
36926	S	DC	
36929	AY	DJ	
36930	AY	DJ	
36935	AY	D	
36938	AY	D	
36939	AY	DJ	
36941	S	DJ	
36942	AY	DJ	
36943	AY	D	
36944	AY	DJ	
36945	AY	DJ	
36947	AY	DJ	
36948	AY	DJ	
36949	AY	D	
36952	AY	DJ	
36953	S	DJ	
36956	S	DC	
36958	AY	DJ	
36960	AY	D	
36962	AY	D	
36963	AY	DJ	
36968	AY	D	
36969	AY	DC	
36973	AY	DJ	
36974	AY	DC	
36978	AY	D	
36980	AY	D	
36981	AY	D	
36983	AY	DK	
36984	S	D	
36986	AY	DJ	
36988	S	DJ	
36989	AL,AY	D	
36991	AY	D	
36992	AL,AY	DC	
36993	AY	D	
36994	AY	D	
36995	AY	D	
36996	AL,AY	D	
36999	AY	DJ	F
37000	AY	D	
37002	AY	D	
37003	S	DJ	
37007	AY	D	
37008	S	DJ	
37026	S	*	
37057	S	J	
37109	AG	J	
37138	O	F	
37165	O	F	
37168	AR	D	
37194	O	F	
37196	O	F	
37197	O	F	
37207	O	F	
37219	O	F	
37221	S	J	F
37225	O	F	
37226	O	F	
37228	O	F	
37237	O	F	
37239	S	D	
37240	S	D	
37251	O	F	
37255	O	F	
37257	O	F	
37259	O	F	
37266	O	F	
37276	O	F	
37278	SS	D	
37283	O	F	
37291	AL	D	
37292	S	DJ	
37306	O	F	
37312	O	F	
37313	S	D	
37327	O	F	
37328	AL	J	
37340	A	J	
37389	O	F	
37396	S	J	
37509	O	F	
37555	SS	J@92ED	F
37559	S	C	F
37561	O	DJ	
37569	O	F	
37573	O	F	
37628	O	F	
37648	O	F	
37656	AG	J	
37672	AG	J	
37706	O	F	
37749	O	F	
37762	AL	J	
37770	O	F	
37786	AY	D	
37806	O	F	
37811	S	C	
37827	AL	C	
37832	AY	D	
37848	S	J	F
37852	O	J	F
37858	S	J	F
37860	AW	C	
37885	S	D	
37927	O	F	
37939	AN	J	F
37984	S	C	
38000	O	F	
38290	S	DJ	
38308	O	J	
38342	O	F	
38348	O	F	
38357	O	F	
38364	S	D	
38369	O	F	
38370	O	F	
38442	S	C	
38475	O	F	
38514	AG	J	
38517	S	DJ	
38533	O	F	
38539	S	J	
38553	S	K	
38555	S	J	
38567	AY	DC	
38568	S	DJ	
38580	S	C	
38584	S	J	
38592	S	DJ	
38598	S	C	
38599	S	C	
38613	S	DJ	
38619	O	F	
38626	O	F	
38632	AR	J	
38634	AR	K	
38639	A	C	
38642	A	C	
38646	AR	C	
38647	AR	J	
38649	AR	J	
38651	S	DJ	
38656	AN	J	
38660	S,AN	C	
38662	AN	C	F
38663	AN	C	
38665	AN	C	F
38669	AN	C	
38670	AN,AW	C	
38671	AN	J	
38673	AN	J	
38675	AN	C	
38678	AN	J	
38684	AN	J	
38686	AN	J	
38695	AN	J	
38698	AN	C	
38704	S,AN	J	
38706	AN	J	
38712	AN	J	
38713	AN	C	
38717	S,AN	DJ	
38718	AN	J	
38722	AN	J	
38724	AN	D	
38728	AN	J	
38738	S	J	
38742	S	C	
38743	S	C	
38746	S	C	
38747	S	C	
38748	S	C	
38749	S	C	
38752	S	J	
38753	S	D	
38758	O	F	
38760	S	C	
38772	S	J	
38789	AL	J	
38797	AW	C	
38808	S	C	
38816	AR	J	
38819	S	J	
38851	AY	DJ	
38854	AY	DJ	
38918	O	F	
38964	S	C	
38989	O	F	
39019	O	DJ	
39089	O	F	
39094	O	F	
39100	S	DC	
39108	S	DJ	
39151	S	D	
39165	O	F	
39177	O	F	
39178	O	F	
39184	O	F	
39186	AW	C	
39194	S	C	
39208	O	F	
39224	AY	D	
39260	O	F	
39336	S	DJ	
39341	O	F	
39345	O	F	
39347	O	F	
39348	O	F	
39361	O	F	
39376	O	F	
39377	AW	C	
39378	O	F	
39385	O	F	
39387	O	F	
39389	O	F	
39391	O	F	
39394	O	F	
39409	O	F	
39423	S	D	
39425	O	F	
39449	S	C	F
39467	O	F	
39470	O	F	
39479	O	F	
39486	O	F	
39488	AG	J	F
39491	S	J	F
39493	O	F	
39509	O	F	
39511	O	F	
39515	O	F	
39519	O	F	
39530	S	DC	
39592	S	J	
39599	S	DJ	
39600	S	DJ	
39607	S	J	F
39608	S	D	
39612	S	J	
39617	S	J	
39631	S	J	F
39634	S	J	
39635	S	DJ	
39636	S	J	F
39661	S	C	F
39683	S	J	
39686	S	C	F
39693	S	C	
39740	O	F	
39745	O	F	
39746	O	F	
39748	O	F	
39749	AL	J	F
39759	AW	J	F
39764	S	J	F
39768	S	D	
39882	S	J	
39894	S	C	
39899	S	DJ	
39985	AY	DJ	
39998	S	J	
40005	S	C	
40008	AR	J	
40055	O	F	
40213	O	F	
40255	O	F	
40273	S	J	
40304	S	J	F
40363	O	F	
40386	S	J	F
40407	O	F	
40474	AW	J	F
40569	O	F	
40572	O	F	
40587	AR	C	
40594	O	F	
40599	S	DC	
40613	S	J	
40617	S	DJ	
40618	S	DJ	
40619	S	D	
40620	S	D	
40623	S	J	
40628	S	J	
40629	S	J	
40635	S	C	
40636	S	C	
40637	S	C	
40638	S	C	
40639	S	C	
40640	S	C	
40641	S	C	
40642	S	C	
40643	S	C	
40644	S	J	
40646	S	J	
40652	S	J	
40657	O	F	
40660	O	F	
40664	O	F	
40668	O	F	
40669	O	F	
40670	O	F	
40672	O	F	
40680	O	F	
40692	O	F	
40694	S	J	*
40695	O	F	
40712	S	D	
40729	AL	J	
40756	AW	D	
40778	S	D	
40779	S	D	
40799	O	F	
40801	O	F	
40803	O	F	
40806	O	F	
40810	O	F	
40812	O	F	
40845	S	C	
40848	S	C	
40852	S	C	
131968	S	D	
135291	S	D	
135361	S	D	
135367	AL	D	
139463	O	F	
151851	S	D	
167321	S	D	
171692	AY	D	
