33298	1	A	J	
33300	1	O	F	
33310	1	O	F	
33333	1	O	F	
33334	1	O	F	
33337	1	O	F	
33368	1	S	D	
33369	1	O	F	
33393	1	O	F	
33399	1	O	F	
33406	1	AG	J	
33419	1	AG	J	
33421	1	AG	J	
33426	1	AG	DK	
33433	1	AG	J	
33437	1	AG,AY	C	
33439	1	AG	C	
33441	1	AG	J	
33445	1	AG	C	
33447	1	AG	J	
33448	1	AG	C	
33449	1	AG	J	
33451	1	AG	J	
33452	1	S,AG	J	
33453	1	AG	J	
33454	1	AG	J	
33457	1	S,AG	J	
33459	1	AG	C	
33460	1	AG	C	
33465	1	AG	J	
33466	1	AG	J	
33468	1	AG	J	
33469	1	AG	C	
33489	1	AG	J	
33490	1	AG	J	
33491	1	AG	C	
33492	1	AG	C	
33495	1	AG	J	
33499	1	AG	J	
33502	1	AG	J	
33503	1	AG	J	
33507	1	AG	K	
33509	1	AG	J	
33510	1	AG	J	
33511	1	AG	C	
33521	1	AG,AL	J	
33537	1	AG	C	
33538	1	AG	J	
33539	1	AG	C	
33540	1	AG	J	
33541	1	AG	C	
33545	1	AG	J	
33559	1	AG	J	
33560	1	AG	C	
33579	1	AG	DK	
33585	1	AG	J	
33586	1	AG	C	
33588	1	AG	J	F
33589	1	AG	C	
33590	1	AG	J	
33592	1	AG	J	
33593	1	AW,AG	C	
33600	1	AG	J	
33603	1	AG	J	
33609	1	AG	J	
33610	1	S	*	
33615	1	AG	D	
33618	1	AG	DK	
33620	1	AG	J	
33655	1	AG	J	
33656	1	AG	J	
33659	1	AG	DJ	
33660	1	AG	J	
33673	1	AG	J	
33674	1	AG	J	
33678	1	S	J	
33682	1	AG	J	
33683	1	AG	C	
33686	1	AG	J	
33688	1	AG	C	
33689	1	AG	J	
33690	1	AG	C	
33691	1	A	C	
33692	1	AG	J	
33693	1	AG	J	
33694	1	AG	F	
33696	1	AG	C	
33698	1	AG	J	
33702	1	AG	C	
33704	1	AG	C	
33706	1	AG	J	
33707	1	AG,AL	J	
33710	1	AG	J	
33711	1	AG	J	
33712	1	AG	J	
33721	1	AG	J	
33725	1	AG	C	
33726	1	AG	J	
33727	1	AG	J	
33728	1	AG	C	
33729	1	S	C	
33730	1	AG	J	
33731	1	AG	J	
33732	1	AG	J	
33733	1	AG	J	
33734	1	AG	J	
33735	1	AW	C	
33738	1	AG	J	
33740	1	AG	C	F
33747	1	AG	C	
33748	1	AG	C	
33750	1	AG	J	
33753	1	AG	J	
33755	1	AG	J	
33756	1	AG	J	
33757	1	AG	J	
33758	1	AG	J	
33759	1	AG	C	
33760	1	AG	J	
33761	1	AG	J	
33762	1	AG	J	
33763	1	AG	J	
33764	1	AG	J	
33765	1	AG	J	
33769	1	AG	C	
33775	1	AG	J	
33776	1	AG	C	
33777	1	S	DJ	
33778	1	AG	J	
33780	1	AG	J	
33784	1	S	DC	
33788	1	AG	J	
33789	1	AG	J	
33790	1	AG	J	
33793	1	AG	J	
33795	1	AG	J	
33796	1	AG	C	
33797	1	AG	C	
33802	1	AG	J	
33803	1	AG,AW	C	F
33804	1	AG	J	
33805	1	AG	C	
33806	1	AG,AW	C	
33836	1	AG	D	
33841	1	AG	C	
33845	1	AG	J	
33848	1	AG	C	
33852	1	AG	C	
33853	1	AG	J	
33865	1	S,AG	J	
33879	1	AG	J	
33883	1	AG	D	
33887	1	AG	J	
33889	1	AG	J	F
33891	1	AG	J	F
33894	1	AG	C	
33897	1	AG	J	
33899	1	S,AG	J	
33900	1	S,AG	J	
33905	1	AG	J	
33909	1	AG,AL	C	
33911	1	AG	J	
33922	1	AG	C	
33936	1	AG	J	F
33945	1	AG	C	F
33948	1	S,AG	J	
33950	1	AG	C	
33970	1	AG	J	
33976	1	AG	C	
33980	1	AG	J	
33983	1	AG	C	
33984	1	AG	C	
33988	1	AG	C	
33990	1	AG	C	F
33993	1	AG	C	
33995	1	AG	C	
34001	1	AG	C	
34003	1	AG	C	
34028	1	AG,AY	DJ	
34030	1	AG,AY	DJ	
34067	1	AG	J	
34068	1	AG	J	
34071	1	AG	J	
34074	1	S,AG	J	
34081	1	S,AG	J	
34083	1	S,AG	J	F
34085	1	S	C	F
34092	1	S,AG	DC	
34093	1	AG	C	
34100	1	S	C	
34109	1	AG	C	
34115	1	AG	J	
34121	1	AG	C	
34122	1	AG	J	F
34124	1	AG	C	F
34137	1	AG	C	
34152	1	AG	J	F
34153	1	AG	J	F
34154	1	AG	J	
34157	1	S	DJ	
34159	1	AG	C	
34174	1	AG,AN	J	F
34180	1	AG	K	
34183	1	AG	D	
34193	1	AG	J	
34196	1	AG	J	F
34203	1	AG	C	
34214	1	AG	DJ	
34217	1	AG	DJ	
34218	1	AG	DJ	
34223	1	AG	C	
34224	1	AG	J	F
34249	1	AG	J	
34253	1	AG	J	
34255	1	AG	C	
34256	1	AG	J	
34261	1	AG	J	
34269	1	AG	C	
34276	1	AG	J	
34277	1	S,AG	C	F
34282	1	AG,AW	J	F
34297	1	AG	D	
34298	1	AG	C	
34299	1	S	J	
34310	1	AG	D	
34311	1	AG	C	
34314	1	SS,AG	C@85F4	
34315	1	AG	C	
34321	1	S,AG	C	
34327	1	S	C	
34330	1	AG	J	
34349	1	AG	C	F
34360	1	AG	DJ	
34367	1	AG	C	
34396	1	S	D	
34398	1	AL	DK	
34399	1	O	F	
34407	1	O	F	
34442	1	O	F	
34467	1	S	*	
34473	1	S	C	
34516	1	O	F	
34523	1	O	F	
34553	1	O	F	
34555	1	SS	J@8715	
34558	1	O	F	
34568	1	AL	DK	
34597	1	O	F	
34619	1	S	C	
34636	1	O	F	
34647	1	O	F	
34649	1	S	C	F
34676	1	S	J	F
34678	1	S	J	F
34691	1	O	F	
34701	1	O	F	
34715	2	S	D	
34731	1	S	DJ	
34739	1	O	F	
34746	1	O	F	
34747	1	AW	J	
34752	1	O	F	
34758	1	AG,AL	J	F
34760	1	O	F	
34763	1	AL	J	
34769	1	O	F	
34770	1	O	F	
34811	1	O	F	
34837	1	AN	J	F
34847	1	S	DJ	
34850	1	O	F	
34875	1	O	F	
34899	1	O	F	
34946	1	AL	C	
35018	1	O	F	
35065	1	O	F	
35069	1	O	F	
35079	1	S	C	
35088	1	O	F	
35090	1	A	C	
35091	1	S	C	
35114	1	AY	D	
35131	1	S	C	
35158	1	AL	DJ	
35167	1	S	DJ	
35180	1	S	C	F
35183	1	S	DJ	
35186	1	S	C	
35201	1	AW	C	
35203	1	O	F	
35206	1	S	J	
35238	1	S	C	F
35242	1	A	DJ	
35258	1	O	F	
35264	1	O	F	
35299	1	O	F	
35320	1	O	F	
35338	1	O	F	
35355	1	S	DC	
35359	1	S	*	
35363	1	AL	C	
35380	1	A	C	
35426	1	O	F	
35433	1	S	C	
35438	1	O	F	
35442	1	O	F	
35443	1	O	F	
35452	1	O	F	
35492	1	AL	DK	
35493	1	S	DJ	
35498	1	SS	C@8AAC	
35519	1	S	C	
35529	1	AW	C	
35531	1	S	C	
35542	1	O	F	
35548	1	S	C	F
35563	1	O	F	
35565	1	S	C	
35566	1	S	C	
35575	1	O	F	
35582	1	AG	C	
35584	1	S	C	
35586	1	S	C	
35594	1	AG	D	
35598	1	AY	DJ	
35611	1	O	F	
35616	1	S	DJ	
35624	1	AG,AL	C	
35649	1	AG	C	
35679	1	S	C	
35686	1	AG,AL	C	
35700	1	AY	D	
35712	1	O	F	
35722	1	O	F	
35731	1	O	F	
35905	2	S	D	
35924	1	O	F	
35930	1	AM	C	
35987	1	AG	J	
36007	1	S	C	
36008	1	S	J	
36009	1	S	C	
36018	1	S	J	F
36022	1	AY	D	
36023	1	O	F	
36024	1	O	F	
36035	1	O	F	
36036	1	S	J	
36039	1	S	J	F
36040	1	O	F	
36050	1	S	C	
36074	1	O	F	
36111	1	S	D	
36115	1	O	F	
36118	1	O	F	
36196	1	S	*	
36198	1	S	*	
36199	1	S	*	
36203	1	S	D	
36215	1	O	F	
36249	1	S	C	
36255	1	O	F	
36276	1	A	J	
36321	1	S	D	
36346	1	S	J	F
36418	1	S	J	
36426	1	AL	C	
36466	1	O	F	
36476	1	AL	J	
36481	1	S	J	
36482	1	AY	DJ	
36487	1	AG	C	
36497	1	O	F	
36530	1	S	J	D
36544	1	O	F	
36570	1	O	F	
36600	1	O	F	
36617	1	O	F	
36627	1	O	F	
36635	1	O	F	
36639	1	O	F	
36646	1	A	J	
36653	1	AL	C	
36655	1	O	F	
36664	1	S	J	F
36667	1	O	F	
36671	1	O	F	
36672	1	SS	J@8F3C	
36676	2	S	D	
36681	1	O	F	
36685	1	S	DJ	
36686	1	O	F	
36692	1	AR	DJ	
36774	1	O	F	
36776	1	O	F	
36785	1	AL	J	
36790	1	AY	F	
36793	1	AY	F	
36794	1	AY	F	
36795	1	AY	F	
36796	1	AY	F	
36802	1	AY	D	
36804	1	AY	D	
36805	1	AY	D	
36814	1	AY	D	
36816	1	AY	F	
36817	1	AY	D	
36820	1	S	D	
36834	1	AY	DJ	
36836	1	AY	D	
36837	1	AY	DJ	
36838	1	AY	DJ	
36842	1	AY	DJ	
36843	1	AY	DJ	
36845	1	AY	D	
36848	1	AY	D	
36852	1	AY	D	
36855	1	S	D	
36856	1	S	DJ	
36857	1	AY	F	
36858	1	AY	D	
36861	1	AY	D	
36864	1	AY	D	
36865	1	AY	DJ	
36867	1	AY	D	
36869	1	AY	D	
36870	1	AY	DJ	
36877	1	S	DC	
36879	1	AY	D	
36880	1	AY	DJ	
36884	1	AY	DJ	
36885	1	AY	DJ	
36886	1	AY	D	
36887	1	AY	DJ	
36889	1	AY	D	
36890	1	AY	DJ	
36891	1	AY	DJ	
36893	1	AY	DJ	
36894	1	AY	D	
36895	1	AY	D	
36896	1	AY	DJ	
36898	1	AY	DJ	
36899	1	AY	DJ	
36910	1	AY	D	
36913	1	S	DJ	
36914	1	AY	D	
36917	1	AY	D	
36920	1	AY	DK	
36924	1	AY	DJ	
36926	1	S	DC	
36929	1	AY	DJ	
36930	1	AY	DJ	
36935	1	AY	D	
36938	1	AY	D	
36939	1	AY	DJ	
36941	1	S	DJ	
36942	1	AY	DJ	
36943	1	AY	D	
36944	1	AY	DJ	
36945	1	AY	DJ	
36947	1	AY	DJ	
36948	1	AY	DJ	
36949	1	AY	D	
36952	1	AY	DJ	
36953	1	S	DJ	
36956	1	S	DC	
36958	1	AY	DJ	
36960	1	AY	D	
36962	1	AY	D	
36963	1	AY	DJ	
36968	1	AY	D	
36969	1	AY	DC	
36973	1	AY	DJ	
36974	1	AY	DC	
36978	1	AY	D	
36980	1	AY	D	
36981	1	AY	D	
36983	1	AY	DK	
36984	1	S	D	
36986	1	AY	DJ	
36988	1	S	DJ	
36989	1	AL,AY	D	
36991	1	AY	D	
36992	1	AL,AY	DC	
36993	1	AY	D	
36994	1	AY	D	
36995	1	AY	D	
36996	1	AL,AY	D	
36999	1	AY	DJ	F
37000	1	AY	D	
37002	1	AY	D	
37003	1	S	DJ	
37007	1	AY	D	
37008	1	S	DJ	
37026	1	S	*	
37057	1	S	J	
37084	1	S	J	
37109	1	AG	J	
37138	1	O	F	
37165	1	O	F	
37168	1	AR	D	
37194	1	O	F	
37196	1	O	F	
37197	1	O	F	
37207	1	O	F	
37219	1	O	F	
37221	1	S	J	F
37225	1	O	F	
37226	1	O	F	
37228	1	O	F	
37237	1	O	F	
37239	1	S	D	
37240	1	S	D	
37251	1	O	F	
37255	1	O	F	
37257	1	O	F	
37259	1	O	F	
37266	1	O	F	
37276	1	O	F	
37278	1	SS	D	
37283	1	O	F	
37291	1	AL	D	
37292	1	S	DJ	
37306	1	O	F	
37312	1	O	F	
37313	1	S	D	
37327	1	O	F	
37328	1	AL	J	
37340	1	A	J	
37389	1	O	F	
37396	1	S	J	
37509	1	O	F	
37555	1	SS	T@92ED	F
37559	1	S	C	F
37561	1	O	DJ	
37569	1	O	F	
37573	1	O	F	
37628	1	O	F	
37648	1	O	F	
37656	1	AG	J	
37672	1	AG	J	
37706	1	O	F	
37749	1	O	F	
37762	1	AL	J	
37770	1	O	F	
37786	1	AY	D	
37806	1	O	F	
37811	1	S	C	
37827	1	AL	C	
37832	1	AY	D	
37848	1	S	J	F
37852	1	O	J	F
37858	1	S	J	F
37860	1	AW	C	
37885	1	S	D	
37927	1	O	F	
37939	1	AN	J	F
37984	1	S	C	
38000	1	O	F	
38290	1	S	DJ	
38308	1	O	J	
38321	1	SS	J@95B2	
38342	1	O	F	
38348	1	O	F	
38357	1	O	F	
38364	1	S	D	
38369	1	O	F	
38370	1	O	F	
38442	1	S	C	
38475	1	O	F	
38514	1	AG	J	
38517	1	S	DJ	
38533	1	O	F	
38539	1	S	J	
38553	1	S	K	
38555	1	S	J	
38567	1	AY	DC	
38568	1	S	DJ	
38580	1	S	C	
38584	1	S	J	
38592	1	S	DJ	
38598	1	S	C	
38599	1	S	C	
38613	1	S	DJ	
38619	1	O	F	
38626	1	O	F	
38632	1	AR	J	
38634	1	AR	K	
38639	1	A	C	
38642	1	A	C	
38646	1	AR	C	
38647	1	AR	J	
38649	1	AR	J	
38651	1	S	DJ	
38656	1	AN	J	
38660	1	S,AN	C	
38662	1	AN	C	F
38663	1	AN	C	
38665	1	AN	C	F
38669	1	AN	C	
38670	1	AN,AW	C	
38671	1	AN	J	
38673	1	AN	J	
38675	1	AN	C	
38678	1	AN	J	
38684	1	AN	J	
38686	1	AN	J	
38695	1	AN	J	
38698	1	AN	C	
38704	1	S,AN	J	
38706	1	AN	J	
38712	1	AN	J	
38713	1	AN	C	
38717	1	S,AN	DJ	
38718	1	AN	J	
38722	1	AN	J	
38724	1	AN	D	
38728	1	AN	J	
38738	1	S	J	
38742	1	S	C	
38743	1	S	C	
38746	1	S	C	
38747	1	S	C	
38748	1	S	C	
38749	1	S	C	
38752	1	S	J	
38753	1	S	D	
38758	1	O	F	
38760	1	S	C	
38772	1	S	J	
38789	1	AL	J	
38797	1	AW	C	
38808	1	S	C	
38816	1	AR	J	
38819	1	S	J	
38851	1	AY	DJ	
38854	1	AY	DJ	
38918	1	O	F	
38964	1	S	C	
38989	1	O	F	
39019	1	O	DJ	
39089	1	O	F	
39094	1	O	F	
39100	1	S	DC	
39108	1	S	DJ	
39151	1	S	D	
39165	1	O	F	
39177	1	O	F	
39178	1	O	F	
39184	1	O	F	
39186	1	AW	C	
39194	1	S	C	
39208	1	O	F	
39224	1	AY	D	
39260	1	O	F	
39336	1	S	DJ	
39341	1	O	F	
39345	1	O	F	
39347	1	O	F	
39348	1	O	F	
39361	1	O	F	
39376	1	O	F	
39377	1	AW	C	
39378	1	O	F	
39385	1	O	F	
39387	1	O	F	
39389	1	O	F	
39391	1	O	F	
39394	1	O	F	
39409	1	O	F	
39423	1	S	D	
39425	1	O	F	
39449	1	S	C	F
39467	1	O	F	
39470	1	O	F	
39479	1	O	F	
39486	1	O	F	
39488	1	AG	J	F
39491	1	S	J	F
39493	1	O	F	
39509	1	O	F	
39511	1	O	F	
39515	1	O	F	
39519	1	O	F	
39530	1	S	DC	
39592	1	S	J	
39599	1	S	DJ	
39600	1	S	DJ	
39607	1	S	J	F
39608	1	S	D	
39612	1	S	J	
39617	1	S	J	
39631	1	S	J	F
39634	1	S	J	
39635	1	S	DJ	
39636	1	S	J	F
39661	1	S	C	F
39683	1	S	J	
39686	1	S	C	F
39693	1	S	C	
39740	1	O	F	
39745	1	O	F	
39746	1	O	F	
39748	1	O	F	
39749	1	AL	J	F
39759	1	AW	J	F
39764	1	S	J	F
39768	1	S	D	
39882	1	S	J	
39894	1	S	C	
39899	1	S	DJ	
39985	1	AY	DJ	
39998	1	S	J	
40005	1	S	C	
40008	1	AR	J	
40055	1	O	F	
40213	1	O	F	
40255	1	O	F	
40273	1	S	J	
40288	1	S	J	
40304	1	S	J	F
40363	1	O	F	
40375	2	S	D	
40386	1	S	J	F
40407	1	O	F	
40474	1	AW	J	F
40569	1	O	F	
40572	1	O	F	
40587	1	AR	C	
40594	1	O	F	
40599	1	S	DC	
40613	1	S	J	
40617	1	S	DJ	
40618	1	S	DJ	
40619	1	S	D	
40620	1	S	D	
40623	1	S	J	
40628	1	S	J	
40629	1	S	J	
40635	1	S	C	
40636	1	S	C	
40637	1	S	C	
40638	1	S	C	
40639	1	S	C	
40640	1	S	C	
40641	1	S	C	
40642	1	S	C	
40643	1	S	C	
40644	1	S	J	
40646	1	S	J	
40652	1	S	J	
40657	1	O	F	
40660	1	O	F	
40664	1	O	F	
40668	1	O	F	
40669	1	O	F	
40670	1	O	F	
40672	1	O	F	
40680	1	O	F	
40692	1	O	F	
40694	1	S	J	*
40695	1	O	F	
40712	1	S	D	
40729	1	AL	J	
40756	1	AW	D	
40778	1	S	D	
40779	1	S	D	
40799	1	O	F	
40801	1	O	F	
40803	1	O	F	
40806	1	O	F	
40810	1	O	F	
40812	1	O	F	
40845	1	S	C	
40848	1	S	C	
40852	1	S	C	
131968	1	S	D	
135291	1	S	D	
135361	1	S	D	
135367	1	AL	D	
139463	1	O	F	
151851	1	S	D	
167321	1	S	D	
171692	1	AY	D	
